_id,ltable_id,rtable_id,name_name_jac_qgm_3_qgm_3,name_name_cos_dlm_dc0_dlm_dc0,name_name_jac_dlm_dc0_dlm_dc0,name_name_mel,name_name_lev_dist,name_name_lev_sim,name_name_nmw,name_name_sw,category_1_category_1_jac_qgm_3_qgm_3,category_1_category_1_cos_dlm_dc0_dlm_dc0,category_1_category_1_jac_dlm_dc0_dlm_dc0,category_1_category_1_mel,category_1_category_1_lev_dist,category_1_category_1_lev_sim,category_1_category_1_nmw,category_1_category_1_sw,category_2_category_2_jac_qgm_3_qgm_3,category_2_category_2_cos_dlm_dc0_dlm_dc0,category_2_category_2_jac_dlm_dc0_dlm_dc0,category_2_category_2_mel,category_2_category_2_lev_dist,category_2_category_2_lev_sim,category_2_category_2_nmw,category_2_category_2_sw,address_address_jac_qgm_3_qgm_3,address_address_cos_dlm_dc0_dlm_dc0,address_address_jac_dlm_dc0_dlm_dc0,address_address_mel,address_address_lev_dist,address_address_lev_sim,address_address_nmw,address_address_sw,city_city_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_jac_dlm_dc0_dlm_dc0,city_city_mel,city_city_lev_dist,city_city_lev_sim,city_city_nmw,city_city_sw,zipcode_zipcode_exm,zipcode_zipcode_anm,zipcode_zipcode_lev_dist,zipcode_zipcode_lev_sim,phone_phone_exm,phone_phone_anm,phone_phone_lev_dist,phone_phone_lev_sim,lev_ws_price+rating,predicted
440,a28,b610,0.53125,0.8660254037844387,0.75,0.9214285612106323,11.0,0.6071428571428572,6.0,17.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6129032258064516,0.8164965809277261,0.6666666666666666,0.9407407641410828,8.0,0.7037037037037037,11.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
442,a28,b1186,0.25,0.2886751345948129,0.16666666666666666,0.7946169972419739,14.0,0.5,9.0,11.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5555555555555556,0.75,0.6,0.8947368264198303,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
460,a34,b151,0.34782608695652173,0.8164965809277259,0.6666666666666666,0.8842105269432068,11.0,0.42105263157894735,-3.0,8.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
494,a49,b2545,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6,0.8164965809277261,0.6666666666666666,0.9384615421295166,8.0,0.6923076923076923,10.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
495,a49,b2784,0.3142857142857143,0.40824829046386296,0.25,0.5897385478019714,13.0,0.48,4.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,-1.0,0.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.56,0.75,0.6,0.9052287340164185,4.0,0.7777777777777778,13.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.875,0
550,a1130,b1186,0.2857142857142857,0.2886751345948129,0.16666666666666666,0.6523317694664001,14.0,0.4814814814814815,9.0,13.0,0.25,0.0,0.0,0.699999988079071,3.0,0.5,2.0,3.0,0.0,0.0,0.0,0.4555555582046509,5.0,0.16666666666666663,0.0,1.0,0.5555555555555556,0.75,0.6,0.8947368264198303,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998372969075919,6.0,0.5,0.875,0
565,a1132,b1983,0.03508771929824561,0.0,0.0,0.5247747898101807,28.0,0.2432432432432432,-10.0,4.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.4365079402923584,6.0,0.1428571428571429,0.0,1.0,0.5555555555555556,0.75,0.6,0.859649121761322,4.0,0.7894736842105263,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9991245438728481,5.0,0.5833333333333333,0.75,0
568,a4,b7,1.0,1.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.550000011920929,6.0,0.25,-1.0,2.0,0.0,0.0,0.0,0.5722222328186035,10.0,0.16666666666666663,-1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
574,a43,b171,0.5555555555555556,0.5163977794943222,0.3333333333333333,0.9069231152534485,14.0,0.65,12.0,17.0,0.0,0.0,0.0,0.3452380895614624,7.0,0.125,0.0,2.0,0.29411764705882354,0.0,0.0,0.8518518805503845,2.0,0.7777777777777778,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
664,a1135,b171,0.10256410256410256,0.0,0.0,0.5160256624221802,18.0,0.3076923076923077,-6.0,5.0,0.0,0.0,0.0,0.3452380895614624,7.0,0.125,0.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.52,0.6666666666666667,0.5,0.843137264251709,4.0,0.7647058823529411,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
688,a6,b223,0.375,0.7071067811865475,0.5,0.8857142925262451,16.0,0.4285714285714286,-4.0,12.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,0.0,0.0,0.0,0.4416666626930237,8.0,0.0,-3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
693,a6,b1353,0.28205128205128205,0.35355339059327373,0.2,0.7328042387962341,15.0,0.4642857142857143,3.0,11.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,0.35294117647058826,0.6123724356957946,0.42857142857142855,0.8395588397979736,11.0,0.56,6.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998884632357893,6.0,0.5,0.75,0
703,a6,b2490,0.30434782608695654,0.25,0.14285714285714285,0.6761904954910278,14.0,0.5,14.0,14.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,0.0,0.0,0.0,0.4583333432674408,8.0,0.0,-4.0,1.0,0.7272727272727273,0.75,0.6,0.9686274528503418,1.0,0.9411764705882353,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9998879365590646,5.0,0.5833333333333333,0.75,0
712,a9,b939,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.0,0.0,0.0,0.5472221970558167,6.0,0.25,-1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
737,a18,b1914,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,0.0,0.0,0.0,0.4416666626930237,8.0,0.0,-3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8519387116948093,1
755,a22,b1240,0.7727272727272727,0.5773502691896258,0.4,0.8919390439987183,1.0,0.9444444444444444,17.0,17.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,0.0,0.0,0.0,0.4416666626930237,8.0,0.0,-3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
763,a22,b2187,0.39285714285714285,0.5773502691896258,0.4,0.7122507095336914,6.0,0.6666666666666667,12.0,12.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,0.2857142857142857,0.6123724356957946,0.42857142857142855,0.7643007040023804,10.0,0.5,3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.75,0
783,a25,b2113,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
792,a25,b2937,0.2894736842105263,0.5773502691896258,0.4,0.6510278582572937,16.0,0.4482758620689655,0.0,11.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.5138888955116272,6.0,0.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.8519387116948093,1
824,a38,b2074,0.25925925925925924,0.4714045207910316,0.2222222222222222,0.538095235824585,36.0,0.28,-22.0,14.0,0.13333333333333333,0.0,0.0,0.5396825671195984,5.0,0.2857142857142857,1.0,2.0,0.0,0.0,0.0,0.5555555820465088,10.0,0.16666666666666663,-6.0,1.0,0.7619047619047619,0.5773502691896258,0.4,0.9507352709770203,1.0,0.9411764705882353,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.75,0
840,a40,b1353,0.2962962962962963,0.4999999999999999,0.3333333333333333,0.8732711672782898,9.0,0.5,4.0,8.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5862068965517241,0.8164965809277261,0.6666666666666666,0.9359999895095825,8.0,0.6799999999999999,9.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
866,a41,b2074,0.5294117647058824,0.7071067811865475,0.5,0.7964286208152771,6.0,0.5714285714285714,2.0,8.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.45370370149612427,8.0,0.11111111111111116,-4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,0.875,1
886,a50,b2071,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.45454545454545453,0.0,0.0,0.8888888955116272,1.0,0.8333333333333334,5.0,5.0,0.25,0.0,0.0,0.7777777910232544,2.0,0.75,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
899,a153,b775,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.0,0.0,0.0,0.47727271914482117,10.0,0.09090909090909094,-2.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1137,a2038,b1923,0.02702702702702703,0.0,0.0,0.4959307312965393,44.0,0.12,-22.0,4.0,0.0,0.0,0.0,0.3452380895614624,8.0,0.0,-1.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.6521739130434783,0.75,0.6,0.929411768913269,2.0,0.8823529411764706,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.75,0
1203,a2042,b2113,0.058823529411764705,0.0,0.0,0.5297619104385376,15.0,0.0625,0.0,3.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5833333333333334,0.75,0.6,0.9215686321258545,3.0,0.8235294117647058,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
1277,a8,b372,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1293,a10,b82,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1308,a10,b2698,0.034482758620689655,0.0,0.0,0.550000011920929,12.0,0.25,-2.0,3.0,0.13599299410434917,0.0,0.0,0.5613306818621457,6.794420861127956,0.3283460442915137,0.04244996967859309,3.0739842328684053,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.7391304347826086,0.6666666666666667,0.5,0.9703704118728638,1.0,0.9444444444444444,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,1.0,0
1313,a17,b759,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.4037036895751953,9.0,0.09999999999999998,0.0,1.0,0.0,0.0,0.0,0.511904776096344,7.0,0.125,0.0,2.0,0.6,0.7745966692414834,0.6,0.9384615421295166,8.0,0.6923076923076923,10.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
1329,a33,b612,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.49074074625968933,15.0,0.16666666666666663,-7.0,2.0,0.027777777777777776,0.0,0.0,0.5573656558990479,13.0,0.3157894736842105,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1350,a36,b1691,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.5396825671195984,6.0,0.1428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1413,a21,b343,0.4642857142857143,0.8164965809277259,0.6666666666666666,0.9083333015441895,11.0,0.5416666666666667,2.0,13.0,0.15384615384615385,0.0,0.0,0.5777778029441833,4.0,0.33333333333333337,1.0,2.0,0.0,0.0,0.0,0.4722222089767456,5.0,0.16666666666666663,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
1443,a47,b776,1.0,1.0,1.0,1.0,0.0,1.0,32.0,32.0,0.05263157894736842,0.0,0.0,0.5833333134651184,7.0,0.125,1.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1464,a191,b140,1.0,1.0,1.0,1.0,0.0,1.0,35.0,35.0,0.0,0.0,0.0,0.49074074625968933,15.0,0.16666666666666663,-7.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1488,a191,b2890,0.017241379310344827,0.0,0.0,0.5199633836746216,26.0,0.2571428571428571,-6.0,4.0,0.0,0.0,0.0,0.4981481432914734,14.0,0.2222222222222222,-2.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5652173913043478,0.75,0.6,0.9424999952316284,3.0,0.8125,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.8519387116948093,0
1497,a192,b1038,0.7894736842105263,0.6666666666666667,0.5,0.9862745404243469,1.0,0.9411764705882353,15.0,15.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.43030303716659546,10.0,0.09090909090909094,-5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.5572519083969466,0.9999217637298147,2.073155216284987,0.8272370653095844,1.0,1
1526,a193,b1145,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.5,0.0,0.0,0.9047619104385376,1.0,0.8571428571428572,6.0,6.0,0.0,0.0,0.0,0.4385964870452881,14.0,0.26315789473684215,-2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1554,a194,b1244,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.5555555820465088,10.0,0.16666666666666663,-6.0,2.0,0.0,0.0,0.0,0.49683237075805664,15.0,0.21052631578947367,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.75,1
1560,a194,b1768,0.21739130434782608,0.40824829046386296,0.25,0.5523809790611267,9.0,0.3571428571428571,1.0,5.0,0.0,0.0,0.0,0.5555555820465088,10.0,0.16666666666666663,-6.0,2.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5,0.75,0.6,0.875,4.0,0.75,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.75,0
1564,a194,b2258,0.16666666666666666,0.35355339059327373,0.2,0.44603174924850464,15.0,0.2857142857142857,-5.0,5.0,0.0,0.0,0.0,0.4305555522441864,11.0,0.08333333333333337,-3.0,1.0,0.0,0.0,0.0,0.5277777910232544,16.0,0.11111111111111116,-12.0,1.0,0.5652173913043478,0.75,0.6,0.887499988079071,3.0,0.8125,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
1568,a198,b140,0.02127659574468085,0.0,0.0,0.5015873312950134,28.0,0.19999999999999996,-19.0,3.0,0.26666666666666666,0.0,0.0,0.8690476417541504,2.0,0.75,5.0,6.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5652173913043478,0.75,0.6,0.925000011920929,2.0,0.875,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,1.0,0
1580,a198,b1244,0.2777777777777778,0.4999999999999999,0.3333333333333333,0.6851851940155029,5.0,0.5,4.0,5.0,0.0,0.0,0.0,0.4642857015132904,7.0,0.0,-3.0,1.0,0.0,0.0,0.0,0.4424951374530792,17.0,0.10526315789473684,-8.0,1.0,0.6363636363636364,0.75,0.6,0.9333333373069763,2.0,0.875,14.0,14.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
1586,a198,b1768,0.22727272727272727,0.40824829046386296,0.25,0.5042328238487244,9.0,0.3571428571428571,0.0,5.0,0.0,0.0,0.0,0.4642857015132904,7.0,0.0,-3.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5,0.75,0.6,0.8333333134651184,4.0,0.75,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
1590,a198,b2258,0.1724137931034483,0.35355339059327373,0.2,0.37830686569213867,15.0,0.2857142857142857,-6.0,5.0,0.26666666666666666,0.0,0.0,0.8690476417541504,2.0,0.75,5.0,6.0,0.0,0.0,0.0,0.45370370149612427,8.0,0.11111111111111116,-4.0,1.0,0.5652173913043478,0.75,0.6,0.887499988079071,3.0,0.8125,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.75,0
1634,a204,b1517,0.4166666666666667,0.5,0.3333333333333333,0.8400000333786011,4.0,0.7333333333333334,11.0,11.0,0.0,0.0,0.0,0.4027777910232544,12.0,0.0,-4.0,1.0,0.0,0.0,0.0,0.420634925365448,15.0,0.16666666666666663,-8.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.875,1
1696,a206,b2890,0.1,0.0,0.0,0.6526190638542175,15.0,0.25,-6.0,4.0,0.0,0.0,0.0,0.4722222089767456,11.0,0.08333333333333337,-3.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5,0.75,0.6,0.9166666865348816,3.0,0.8125,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.8519387116948093,0
1734,a209,b1145,0.08333333333333333,0.33333333333333337,0.2,0.4736842215061188,16.0,0.1578947368421053,0.0,5.0,0.0,0.0,0.0,0.4761904776096344,12.0,0.1428571428571429,-5.0,2.0,0.0,0.0,0.0,0.5106516480445862,16.0,0.1578947368421053,-9.0,2.0,0.5,0.75,0.6,0.875,3.0,0.8125,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
1843,a216,b1630,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.23809523809523808,0.0,0.0,0.648809552192688,7.0,0.5,1.0,7.0,0.0,0.0,0.0,0.4642857015132904,6.0,0.1428571428571429,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.6666666666666667,0.875,1
1924,a219,b1768,0.15151515151515152,0.33333333333333337,0.2,0.5494709014892578,12.0,0.4,2.0,6.0,0.05263157894736842,0.0,0.0,0.5555555820465088,10.0,0.16666666666666663,-6.0,1.0,0.04062456970781939,0.0,0.0,0.4700420622136425,9.969356486210419,0.19369067060925027,-3.010214504596527,2.1144024514811033,0.5,0.75,0.6,0.875,4.0,0.75,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,0.9984004205996657,5.0,0.5833333333333333,0.875,0
2100,a637,b1244,0.16666666666666666,0.35355339059327373,0.2,0.44603174924850464,15.0,0.2857142857142857,-5.0,5.0,0.0,0.0,0.0,0.5555555820465088,10.0,0.16666666666666663,-6.0,2.0,0.027777777777777776,0.0,0.0,0.5573656558990479,13.0,0.3157894736842105,0.0,4.0,0.5652173913043478,0.75,0.6,0.887499988079071,3.0,0.8125,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.5833333333333333,0.875,0
